"","jour","St. Johns","Halifax","Sydney","Yarmouth","Charlottvl","Fredericton","Scheffervll","Arvida","Bagottville","Quebec","Sherbrooke","Montreal","Ottawa","Toronto","London","Thunder Bay","Winnipeg","The Pas","Churchill","Regina","Pr. Albert","Uranium City","Edmonton","Calgary","Kamloops","Vancouver","Victoria","Pr. George","Pr. Rupert","Whitehorse","Dawson","Yellowknife","Iqaluit","Inuvik","Resolute"
"jan14",14,0.690196080028514,0.897627091290441,0.799340549453582,0.832508912706236,0.770852011642144,0.707570176097936,0.0791812460476248,0.278753600952829,0.414973347970818,0.491361693834273,0.462397997898956,0.491361693834273,0.431363764158987,0.431363764158987,0.531478917042255,-0.221848749616356,-0.154901959985743,-0.301029995663981,-0.397940008672038,-0.0969100130080564,-0.154901959985743,-0.0969100130080564,0.113943352306837,-0.221848749616356,-0.0457574905606751,0.826074802700826,0.8750612633917,0.342422680822206,1.06069784035361,-0.301029995663981,-0.154901959985743,-0.397940008672038,-0.522878745280338,-0.397940008672038,-0.698970004336019
"jan15",15,0.643452676486187,0.568201724066995,0.716003343634799,0.505149978319906,0.518513939877887,0.342422680822206,0.361727836017593,0,0.204119982655925,0.278753600952829,0.146128035678238,0.342422680822206,0.204119982655925,-0.0969100130080564,0.230448921378274,0.0413926851582251,-0.221848749616356,-0.221848749616356,-0.0969100130080564,-0.221848749616356,-0.397940008672038,-0.301029995663981,-0.301029995663981,-0.698970004336019,-0.0969100130080564,0.785329835010767,0.792391689498254,0.380211241711606,0.929418925714293,-0.154901959985743,-0.221848749616356,-0.397940008672038,-0.0457574905606751,-0.397940008672038,-0.698970004336019
"jan16",16,0.531478917042255,0.57978359661681,0.57978359661681,0.591064607026499,0.431363764158987,0.204119982655925,0.342422680822206,0.230448921378274,0.0791812460476248,0.301029995663981,0.176091259055681,0.0791812460476248,-0.0457574905606751,-0.0969100130080564,0.113943352306837,-0.154901959985743,-0.221848749616356,-0.698970004336019,-0.154901959985743,-0.698970004336019,-0.397940008672038,-0.0457574905606751,-0.397940008672038,-0.698970004336019,-0.0969100130080564,0.698970004336019,0.505149978319906,0.462397997898956,1.06069784035361,-0.522878745280338,0,-0.154901959985743,-0.0969100130080564,-0.698970004336019,-1
"jan17",17,0.707570176097936,0.602059991327962,0.568201724066995,0.643452676486187,0.544068044350276,0.414973347970818,0.397940008672038,-0.154901959985743,0.176091259055681,0.301029995663981,0.255272505103306,0.0791812460476248,0.230448921378274,0.204119982655925,0.380211241711606,-0.0457574905606751,-0.397940008672038,-0.221848749616356,-0.397940008672038,-0.522878745280338,-0.0969100130080564,0.146128035678238,-0.397940008672038,-0.698970004336019,0,0.633468455579587,0.591064607026499,0,1.06818586174616,-0.221848749616356,-0.301029995663981,-0.154901959985743,-0.154901959985743,-0.522878745280338,-1
"jan18",18,0.531478917042255,0.6232492903979,0.602059991327962,0.662757831681574,0.633468455579587,0.518513939877887,0.986771734266245,0.176091259055681,0.204119982655925,0.447158031342219,0.447158031342219,0.176091259055681,0.204119982655925,-0.0457574905606751,0.0791812460476248,-0.397940008672038,-0.698970004336019,-0.522878745280338,-0.221848749616356,-1,-0.221848749616356,-0.221848749616356,-0.397940008672038,-0.698970004336019,-0.0969100130080564,0.819543935541869,0.869231719730976,-0.154901959985743,0.857332496431269,-0.301029995663981,-0.154901959985743,-0.397940008672038,-0.221848749616356,-0.301029995663981,-0.698970004336019
"jan19",19,0.763427993562937,0.531478917042255,0.698970004336019,0.397940008672038,0.380211241711606,0,0.113943352306837,0.0413926851582251,0.301029995663981,0.176091259055681,0.230448921378274,0.176091259055681,0.0413926851582251,0.176091259055681,0.278753600952829,-0.154901959985743,-0.0969100130080564,-0.522878745280338,-0.522878745280338,-0.301029995663981,-0.522878745280338,-0.397940008672038,-0.397940008672038,-0.698970004336019,-0.301029995663981,0.707570176097936,0.716003343634799,0.278753600952829,1.02118929906994,-0.0457574905606751,-0.221848749616356,0,-0.698970004336019,0.113943352306837,-0.698970004336019
"jan20",20,0.812913356642856,0.732393759822969,0.672097857935718,0.6232492903979,0.518513939877887,0.633468455579587,0.204119982655925,0.397940008672038,0.322219294733919,0.431363764158987,0.491361693834273,0.544068044350276,0.301029995663981,0.230448921378274,0.361727836017593,0.0413926851582251,-0.698970004336019,-0.301029995663981,-0.397940008672038,-0.397940008672038,-0.522878745280338,-0.397940008672038,-0.522878745280338,-1,-0.397940008672038,0.518513939877887,0.602059991327962,0.278753600952829,0.959041392321094,-0.522878745280338,-0.397940008672038,-0.154901959985743,-0.698970004336019,-0.154901959985743,-1
"jan21",21,0.740362689494244,0.505149978319906,0.531478917042255,0.556302500767287,0.505149978319906,0.462397997898956,0.230448921378274,0.556302500767287,0.462397997898956,0.447158031342219,0.414973347970818,0.477121254719662,0.278753600952829,0,0.146128035678238,0.113943352306837,-0.397940008672038,-0.154901959985743,-0.221848749616356,-0.221848749616356,-0.221848749616356,-0.221848749616356,-0.221848749616356,-0.522878745280338,-0.0457574905606751,0.602059991327962,0.380211241711606,0.431363764158987,1.09342168516224,-0.397940008672038,-0.522878745280338,-0.154901959985743,0,-0.397940008672038,-1
"jan22",22,0.397940008672038,0.146128035678238,0.568201724066995,0.397940008672038,0.230448921378274,0.278753600952829,0.113943352306837,0.342422680822206,0.176091259055681,0.397940008672038,0.230448921378274,0.380211241711606,0.146128035678238,0,0.361727836017593,0.0413926851582251,-0.0969100130080564,-0.221848749616356,-0.301029995663981,-0.154901959985743,-0.221848749616356,-0.154901959985743,-0.154901959985743,-0.522878745280338,-0.0969100130080564,0.643452676486187,0.57978359661681,0.176091259055681,1.05690485133647,-0.301029995663981,-0.221848749616356,-0.154901959985743,-0.0457574905606751,-0.522878745280338,-1.30102999566398
"jan23",23,0.643452676486187,0.792391689498254,0.6232492903979,0.707570176097936,0.518513939877887,0.602059991327962,0.146128035678238,0.146128035678238,0.342422680822206,0.633468455579587,0.531478917042255,0.518513939877887,0.477121254719662,0.397940008672038,0.491361693834273,0.113943352306837,-0.221848749616356,-0.154901959985743,-0.221848749616356,-0.301029995663981,-0.221848749616356,0.0413926851582251,-0.397940008672038,-0.522878745280338,0.113943352306837,0.812913356642856,0.792391689498254,0.230448921378274,0.954242509439325,-0.301029995663981,-0.301029995663981,-0.221848749616356,0.0413926851582251,-0.522878745280338,-1
"jan24",24,0.602059991327962,0.662757831681574,0.755874855672491,0.643452676486187,0.447158031342219,0.397940008672038,0.0791812460476248,0.204119982655925,0.255272505103306,0.531478917042255,0.278753600952829,0.342422680822206,0.431363764158987,0.397940008672038,0.447158031342219,0.230448921378274,0.0791812460476248,-0.301029995663981,-0.221848749616356,-0.0969100130080564,-0.0969100130080564,-0.301029995663981,0.0413926851582251,-0.154901959985743,-0.154901959985743,0.672097857935718,0.531478917042255,0.204119982655925,0.806179973983887,-0.397940008672038,-0.698970004336019,-0.522878745280338,0,-0.301029995663981,-1
"jan25",25,0.447158031342219,0.88081359228079,0.698970004336019,0.732393759822969,0.57978359661681,0.653212513775344,0.176091259055681,0.0413926851582251,0.255272505103306,0.57978359661681,0.431363764158987,0.397940008672038,0.361727836017593,0.301029995663981,0.380211241711606,0.0791812460476248,0.113943352306837,-0.301029995663981,-0.397940008672038,-0.301029995663981,-0.397940008672038,-0.522878745280338,-0.0969100130080564,-0.221848749616356,-0.698970004336019,0.342422680822206,0.462397997898956,0,0.6232492903979,-0.301029995663981,-0.0457574905606751,-0.698970004336019,-0.397940008672038,-0.301029995663981,-1
"jan26",26,0.681241237375587,0.869231719730976,0.939519252618618,0.6232492903979,0.662757831681574,0.707570176097936,0.380211241711606,0.6232492903979,0.342422680822206,0.690196080028514,0.591064607026499,0.544068044350276,0.447158031342219,0.505149978319906,0.681241237375587,-0.0969100130080564,-0.397940008672038,-0.221848749616356,-0.397940008672038,-0.522878745280338,-0.301029995663981,-0.301029995663981,-0.301029995663981,-0.522878745280338,0.0413926851582251,0.707570176097936,0.653212513775344,0.255272505103306,1.02118929906994,-0.397940008672038,-0.301029995663981,-0.301029995663981,-0.221848749616356,-0.221848749616356,-0.698970004336019
"jan27",27,0.785329835010767,0.763427993562937,0.690196080028514,0.556302500767287,0.505149978319906,0.544068044350276,0.230448921378274,0.380211241711606,0.380211241711606,0.653212513775344,0.568201724066995,0.447158031342219,0.414973347970818,0.176091259055681,0.491361693834273,-0.397940008672038,-0.154901959985743,-0.301029995663981,0.0791812460476248,-0.221848749616356,-0.301029995663981,0,0,-0.301029995663981,-0.221848749616356,0.531478917042255,0.531478917042255,0.322219294733919,0.672097857935718,-0.301029995663981,-0.522878745280338,-0.221848749616356,-0.522878745280338,-0.301029995663981,-1
"jan28",28,0.88081359228079,0.491361693834273,0.544068044350276,0.544068044350276,0.477121254719662,0.57978359661681,0.230448921378274,0.380211241711606,0.322219294733919,0.6232492903979,0.462397997898956,0.397940008672038,0.361727836017593,0.113943352306837,0.380211241711606,0,-0.301029995663981,-0.221848749616356,0,-0.221848749616356,-0.301029995663981,-0.698970004336019,0,-0.397940008672038,-0.221848749616356,0.491361693834273,0.397940008672038,0.146128035678238,0.845098040014257,-0.221848749616356,-0.522878745280338,-0.522878745280338,-0.154901959985743,-0.522878745280338,-1
"jan29",29,0.869231719730976,0.6232492903979,0.681241237375587,0.633468455579587,0.477121254719662,0.477121254719662,0.204119982655925,0.361727836017593,0.301029995663981,0.414973347970818,0.342422680822206,0,0.146128035678238,0.230448921378274,0.431363764158987,0,-0.221848749616356,-0.301029995663981,-0.522878745280338,-0.221848749616356,-0.698970004336019,-0.0969100130080564,-0.0969100130080564,-0.301029995663981,-0.0969100130080564,0.633468455579587,0.505149978319906,0.204119982655925,0.832508912706236,-0.221848749616356,-0.154901959985743,-0.522878745280338,0,-0.0969100130080564,-1
"jan30",30,0.531478917042255,0.568201724066995,0.681241237375587,0.556302500767287,0.556302500767287,0.556302500767287,-0.301029995663981,0.342422680822206,0.447158031342219,0.633468455579587,0.431363764158987,0.544068044350276,0.505149978319906,0.146128035678238,0.380211241711606,-0.522878745280338,-0.522878745280338,-0.301029995663981,-0.301029995663981,-0.522878745280338,-0.0969100130080564,-0.221848749616356,0.278753600952829,-0.301029995663981,-0.0969100130080564,0.6232492903979,0.462397997898956,0.301029995663981,0.919078092376074,-0.397940008672038,-0.221848749616356,-0.397940008672038,-0.397940008672038,-0.221848749616356,-1
"jan31",31,0.698970004336019,0.672097857935718,0.812913356642856,0.505149978319906,0.556302500767287,0.568201724066995,-0.0457574905606751,-0.301029995663981,0.204119982655925,0.322219294733919,0.505149978319906,0.380211241711606,0.278753600952829,-0.0457574905606751,0.230448921378274,-0.221848749616356,-0.397940008672038,-1,-0.397940008672038,-0.397940008672038,-0.221848749616356,-0.698970004336019,-0.221848749616356,-0.698970004336019,-0.221848749616356,0.643452676486187,0.698970004336019,0.0791812460476248,0.806179973983887,0,0,-0.522878745280338,-0.301029995663981,-0.154901959985743,-1
"feb01",32,0.740362689494244,0.447158031342219,0.653212513775344,0.431363764158987,0.531478917042255,0.414973347970818,0.146128035678238,0.322219294733919,0.204119982655925,0.322219294733919,0.204119982655925,0.146128035678238,0.113943352306837,0.255272505103306,0.531478917042255,-0.154901959985743,-0.397940008672038,-0.522878745280338,-0.522878745280338,-0.221848749616356,-0.522878745280338,-0.397940008672038,-0.397940008672038,-0.397940008672038,-0.221848749616356,0.707570176097936,0.612783856719735,0.0413926851582251,0.732393759822969,-0.301029995663981,-0.301029995663981,-0.397940008672038,-0.154901959985743,-0.301029995663981,-1.30102999566398
"feb02",33,0.518513939877887,0.612783856719735,0.556302500767287,0.633468455579587,0.591064607026499,0.724275869600789,0.301029995663981,0.113943352306837,0.414973347970818,0.732393759822969,0.643452676486187,0.544068044350276,0.518513939877887,0.342422680822206,0.397940008672038,-0.397940008672038,-0.522878745280338,-0.698970004336019,-0.221848749616356,-0.397940008672038,-0.397940008672038,-0.522878745280338,-0.397940008672038,-0.698970004336019,-0.221848749616356,0.707570176097936,0.690196080028514,0.342422680822206,0.8750612633917,-0.301029995663981,-0.221848749616356,-0.522878745280338,-0.397940008672038,-0.301029995663981,-1
"feb03",34,0.672097857935718,0.826074802700826,0.770852011642144,0.643452676486187,0.568201724066995,0.707570176097936,0.414973347970818,0.462397997898956,0.380211241711606,0.672097857935718,0.361727836017593,0.361727836017593,0.380211241711606,0.361727836017593,0.361727836017593,-0.522878745280338,-0.397940008672038,-0.301029995663981,-0.301029995663981,-0.301029995663981,-0.301029995663981,-0.301029995663981,-0.221848749616356,-0.397940008672038,-0.397940008672038,0.633468455579587,0.568201724066995,0.322219294733919,0.6232492903979,-0.301029995663981,-0.397940008672038,-0.397940008672038,-0.698970004336019,-0.698970004336019,-1
"feb04",35,0.612783856719735,0.643452676486187,0.612783856719735,0.662757831681574,0.556302500767287,0.633468455579587,0.146128035678238,0.230448921378274,0.462397997898956,0.255272505103306,0.431363764158987,0.255272505103306,0.146128035678238,0,0.278753600952829,0.0413926851582251,-0.221848749616356,-0.698970004336019,-0.698970004336019,-0.301029995663981,-0.522878745280338,-0.397940008672038,-0.221848749616356,-0.397940008672038,-0.301029995663981,0.653212513775344,0.591064607026499,0.204119982655925,0.959041392321094,-0.397940008672038,-0.221848749616356,-0.522878745280338,0.0791812460476248,-0.154901959985743,-0.698970004336019
"feb05",36,0.698970004336019,0.643452676486187,0.568201724066995,0.643452676486187,0.505149978319906,0.505149978319906,0.146128035678238,-0.154901959985743,0.204119982655925,0.176091259055681,0.414973347970818,0.380211241711606,0.176091259055681,-0.0457574905606751,0.146128035678238,-0.221848749616356,-0.522878745280338,-0.522878745280338,-0.698970004336019,-0.301029995663981,-0.522878745280338,-0.0969100130080564,-0.154901959985743,-0.698970004336019,-0.301029995663981,0.322219294733919,0.361727836017593,-0.154901959985743,0.755874855672491,-0.221848749616356,-0.397940008672038,-0.0969100130080564,-0.221848749616356,-0.301029995663981,-1
"feb06",37,0.763427993562937,0.397940008672038,0.568201724066995,0.176091259055681,0.397940008672038,0.146128035678238,0.176091259055681,-0.0969100130080564,-0.221848749616356,0.0413926851582251,0.146128035678238,0.0413926851582251,0.0791812460476248,0,0,-0.301029995663981,-0.522878745280338,-0.301029995663981,-0.154901959985743,-0.522878745280338,-0.522878745280338,-0.522878745280338,-0.397940008672038,-1,-0.698970004336019,0.462397997898956,0.146128035678238,0,0.963787827345555,-0.522878745280338,-0.154901959985743,-0.522878745280338,-0.301029995663981,-0.301029995663981,-1
"feb07",38,0.568201724066995,0.653212513775344,0.431363764158987,0.531478917042255,0.462397997898956,0.397940008672038,0.0791812460476248,0.0413926851582251,-0.0969100130080564,0.176091259055681,0.255272505103306,0.0791812460476248,0.0791812460476248,-0.0457574905606751,0.0791812460476248,-0.698970004336019,-0.698970004336019,-0.522878745280338,-0.0969100130080564,-0.522878745280338,-0.397940008672038,-0.221848749616356,-0.397940008672038,-0.522878745280338,-0.397940008672038,0.397940008672038,0.255272505103306,-0.397940008672038,1.06069784035361,-0.301029995663981,-0.0969100130080564,-0.301029995663981,-0.301029995663981,-0.397940008672038,-1
"feb08",39,0.832508912706236,0.672097857935718,0.799340549453582,0.690196080028514,0.568201724066995,0.477121254719662,0.146128035678238,0.176091259055681,0.113943352306837,0.477121254719662,0.431363764158987,0.322219294733919,0.204119982655925,-0.154901959985743,0.0791812460476248,-0.522878745280338,-1,-0.221848749616356,-0.301029995663981,-0.522878745280338,-0.221848749616356,-0.154901959985743,-0.522878745280338,-1,-0.522878745280338,0.397940008672038,0.397940008672038,0.0791812460476248,0.959041392321094,-0.522878745280338,-0.397940008672038,-0.301029995663981,-0.301029995663981,-0.698970004336019,-1.30102999566398
"feb09",40,0.681241237375587,0.380211241711606,0.662757831681574,0.477121254719662,0.361727836017593,0.0791812460476248,0.113943352306837,-0.0457574905606751,0.0791812460476248,-0.0969100130080564,0,-0.221848749616356,-0.0457574905606751,-0.397940008672038,0.113943352306837,-0.0457574905606751,-0.154901959985743,-0.154901959985743,-0.301029995663981,-1,-0.522878745280338,-0.301029995663981,-1,-0.698970004336019,-0.301029995663981,0.57978359661681,0.447158031342219,0.230448921378274,0.959041392321094,-0.301029995663981,-0.221848749616356,-0.522878745280338,-0.397940008672038,-0.397940008672038,-0.522878745280338
"feb10",41,0.643452676486187,0.740362689494244,0.690196080028514,0.505149978319906,0.518513939877887,0.477121254719662,0.278753600952829,0.0413926851582251,0.0791812460476248,0.255272505103306,-0.0457574905606751,0.0791812460476248,0.397940008672038,0.278753600952829,0.447158031342219,-0.0969100130080564,-0.301029995663981,-0.301029995663981,-0.301029995663981,-0.301029995663981,-0.522878745280338,-0.0969100130080564,-0.301029995663981,-0.522878745280338,-0.301029995663981,0.531478917042255,0.380211241711606,0.0791812460476248,0.869231719730976,-0.397940008672038,-0.154901959985743,-0.0969100130080564,-0.522878745280338,-0.397940008672038,-0.698970004336019
"feb11",42,0.643452676486187,0.397940008672038,0.6232492903979,0.397940008672038,0.230448921378274,0,0.204119982655925,0,0.113943352306837,0.322219294733919,0.176091259055681,0.113943352306837,0.230448921378274,-0.0457574905606751,0.255272505103306,-0.221848749616356,-0.698970004336019,-0.397940008672038,-0.221848749616356,-0.397940008672038,-0.0969100130080564,-0.522878745280338,-0.221848749616356,-0.397940008672038,-0.522878745280338,0.681241237375587,0.690196080028514,0.204119982655925,0.89209460269048,-0.397940008672038,-0.522878745280338,-1,-0.221848749616356,-0.301029995663981,-1.30102999566398
"feb12",43,0.544068044350276,0.531478917042255,0.491361693834273,0.643452676486187,0.462397997898956,0.278753600952829,-0.0969100130080564,0.301029995663981,-0.0457574905606751,0.342422680822206,0.204119982655925,0.176091259055681,0.204119982655925,0.278753600952829,0.301029995663981,-0.154901959985743,-0.0969100130080564,0.113943352306837,-0.522878745280338,-0.522878745280338,0.0791812460476248,-0.698970004336019,-0.397940008672038,-0.522878745280338,-0.522878745280338,0.812913356642856,0.690196080028514,0.113943352306837,0.838849090737255,-0.397940008672038,-0.154901959985743,-0.301029995663981,0.113943352306837,-0.698970004336019,-1.30102999566398
"feb13",44,0.643452676486187,0.826074802700826,0.732393759822969,0.662757831681574,0.653212513775344,0.698970004336019,0.204119982655925,0.57978359661681,0.462397997898956,0.6232492903979,0.518513939877887,0.612783856719735,0.591064607026499,0.380211241711606,0.447158031342219,0.278753600952829,-0.0457574905606751,-0.221848749616356,-0.301029995663981,-0.397940008672038,-0.221848749616356,0.0791812460476248,0,-0.397940008672038,-0.221848749616356,0.690196080028514,0.57978359661681,0.113943352306837,0.778151250383644,-0.522878745280338,-0.0457574905606751,-0.221848749616356,-0.0969100130080564,-0.397940008672038,-1.30102999566398
"feb14",45,0.838849090737255,0.838849090737255,0.857332496431269,0.477121254719662,0.602059991327962,0.447158031342219,0.113943352306837,0.255272505103306,0.176091259055681,0.301029995663981,0.176091259055681,0.113943352306837,0.301029995663981,0.146128035678238,0.255272505103306,-0.301029995663981,-0.522878745280338,-0.154901959985743,-0.522878745280338,-0.698970004336019,-0.221848749616356,0,-0.522878745280338,-0.397940008672038,-0.698970004336019,0.740362689494244,0.477121254719662,0.113943352306837,1.03742649794062,-0.221848749616356,-0.154901959985743,-0.301029995663981,-0.0457574905606751,-0.522878745280338,-1
